order_id,actual_delivery_date,late_delivery,delay_days,partial_delivery,cancelled,delay_reason
2102,2024-10-06,1,2,0,0,none
2103,2024-10-01,1,1,0,0,none
2104,2024-10-20,1,3,0,0,none
2105,2024-10-08,1,3,0,0,none
2106,2024-10-02,0,0,0,0,none
2107,2024-10-16,1,2,0,0,none
2108,2024-10-13,1,1,0,0,none
2109,2024-10-01,1,1,0,0,none
2110,2024-10-25,0,-3,0,0,none
2111,2024-10-04,0,-3,0,0,none
2112,2024-09-26,0,-2,0,0,none
2113,2024-10-09,0,-2,0,0,none
2114,2024-10-28,1,1,0,0,none
2115,2024-10-17,0,-1,0,0,none
2116,2024-10-22,0,0,0,0,none
2117,2024-10-24,0,-1,0,0,none
2118,2024-10-16,1,3,0,0,none
2119,2024-10-09,0,-1,0,0,none
2120,2024-10-22,0,-1,0,0,none
2121,2024-10-12,1,2,0,0,none
2122,2024-10-06,1,2,0,0,none
2123,2024-10-27,0,-3,0,0,none
2124,2024-10-19,0,0,0,0,none
2125,2024-10-20,0,-2,0,0,none
2126,2024-10-23,1,4,0,0,none
2127,2024-10-20,1,3,0,0,none
2128,2024-10-11,0,0,0,0,none
2129,2024-10-19,0,0,0,0,none
2130,2024-10-18,0,0,0,0,none
2131,2024-10-16,0,0,0,0,none
2132,2024-10-29,1,1,0,0,none
2133,2024-10-19,1,1,0,0,none
2134,2024-10-16,1,1,0,0,none
2135,2024-10-05,0,0,0,0,none
2136,2024-10-16,0,-2,0,0,none
2137,2024-10-14,0,-1,0,0,none
2138,2024-10-25,1,1,0,0,weather
2139,2024-10-14,1,1,0,0,none
2140,2024-10-13,1,2,0,0,none
2141,2024-10-27,1,1,0,0,none
2142,2024-10-12,0,-1,0,0,none
2143,2024-10-21,1,1,0,0,none
2144,2024-11-09,1,3,0,0,none
2145,2024-10-24,1,3,0,0,none
2146,2024-10-23,1,1,0,0,none
2147,2024-10-12,0,0,0,0,none
2148,2024-10-02,0,-1,0,0,none
2149,2024-10-17,1,1,0,0,none
2150,2024-10-21,1,2,0,0,weather
2151,2024-10-27,1,1,0,0,none
2152,2024-10-05,1,1,0,0,none
2153,2024-10-31,1,2,0,0,none
2154,2024-10-19,1,2,0,0,none
2155,2024-10-25,1,2,0,0,weather
2156,2024-10-18,1,1,0,0,none
2157,2024-10-19,0,-2,0,0,none
2158,2024-11-02,1,1,0,0,none
2159,2024-10-05,0,-1,0,0,none
2160,2024-10-27,0,-1,0,0,none
2161,2024-10-25,1,1,0,0,none
2162,2024-10-14,1,1,0,0,none
2163,2024-10-11,0,-1,0,0,none
2164,2024-10-08,0,-1,0,0,none
2165,2024-11-03,0,0,0,0,none
2166,2024-10-14,1,2,0,0,none
2167,2024-10-31,1,1,0,0,weather
2168,2024-11-06,1,3,0,0,none
2169,2024-10-28,1,1,0,0,none
2170,2024-10-20,0,0,0,0,none
2171,2024-10-29,0,-1,0,0,none
2172,2024-11-10,1,2,0,0,none
2173,2024-10-30,0,0,0,0,none
2174,2024-10-22,0,-2,0,0,none
2175,2024-10-18,0,-2,0,0,none
2176,2024-10-13,0,0,0,0,none
2177,2024-10-16,0,-2,0,0,none
2178,2024-10-17,0,-1,0,0,none
2179,2024-11-10,1,2,0,0,none
2180,2024-10-14,0,0,0,0,none
2181,2024-11-01,1,1,1,0,none
2182,2024-10-25,1,1,0,0,none
2183,2024-10-22,0,-2,0,0,none
2184,2024-10-31,1,1,0,0,none
2185,2024-10-24,0,-2,0,0,none
2186,2024-10-30,1,2,0,0,none
2187,2024-10-28,1,1,0,0,none
2188,2024-11-07,1,2,1,0,none
2189,2024-10-23,1,1,0,0,none
2190,2024-10-17,0,-1,0,0,none
2191,2024-11-01,1,2,0,0,none
2192,2024-11-13,1,2,0,0,none
2193,2024-10-24,0,-1,0,0,none
2194,2024-10-22,0,-1,0,0,none
2195,2024-10-27,0,0,0,0,none
2196,2024-10-19,0,0,0,0,none
2197,2024-10-23,0,0,0,0,none
2198,2024-11-01,1,4,0,0,none
2199,2024-10-24,1,1,0,0,none
2200,2024-11-04,0,0,0,0,none
2201,2024-11-02,0,-3,0,0,none
2202,2024-10-27,1,2,1,0,none
2203,2024-11-09,0,-1,0,0,none
2204,2024-11-04,1,1,0,0,none
2205,2024-10-29,1,2,0,0,none
2206,2024-10-24,1,2,0,0,none
2207,2024-11-07,0,-2,0,0,none
2208,2024-10-27,1,3,0,0,none
2209,2024-10-11,0,0,0,0,none
2210,2024-10-12,0,-2,0,0,none
2211,2024-10-13,1,2,0,0,none
2212,2024-10-29,1,1,0,0,none
2213,2024-10-21,0,-2,0,0,none
2214,2024-11-02,0,-1,0,0,none
2215,2024-10-27,1,1,0,0,none
2216,2024-10-24,0,0,0,0,none
2217,2024-10-14,0,-2,0,0,none
2218,2024-10-12,0,-1,0,0,none
2219,2024-10-19,1,2,0,0,none
2220,2024-11-03,0,-3,0,0,none
2221,2024-10-22,0,-1,0,0,none
2222,2024-10-31,1,1,0,0,none
2223,2024-10-14,0,0,0,0,none
2224,2024-10-25,1,1,0,0,none
2225,2024-10-30,0,-3,0,0,none
2226,2024-11-12,0,0,0,0,none
2227,2024-11-07,1,3,0,0,weather
2228,2024-11-10,1,2,0,0,none
2229,2024-11-03,0,0,0,0,none
2230,2024-10-15,0,-1,0,0,none
2231,2024-10-31,1,3,1,0,none
2232,2024-10-25,0,0,0,0,none
2233,2024-11-07,0,0,0,0,none
2234,2024-11-09,1,4,0,0,none
2235,2024-10-17,0,0,0,0,none
2236,2024-10-13,0,-1,0,0,none
2237,2024-10-14,0,-1,0,0,none
2238,2024-10-19,0,0,0,0,none
2239,2024-11-06,0,0,0,0,none
2240,2024-11-03,1,1,0,0,none
2241,2024-10-26,0,-1,0,0,none
2242,2024-10-20,1,1,0,0,none
2243,2024-11-15,1,2,0,0,none
2244,2024-11-11,1,2,0,0,none
2245,2024-11-09,0,-1,0,0,none
2246,2024-10-26,0,0,0,0,none
2247,2024-11-10,0,-1,0,0,none
2248,2024-11-13,1,2,0,0,weather
2249,2024-10-28,1,1,0,0,none
2250,2024-10-22,0,0,0,0,none
2251,2024-10-17,1,1,0,0,none
2252,2024-10-25,0,-3,0,0,none
2253,2024-10-24,0,-1,0,0,none
2254,2024-10-21,1,1,0,0,none
2255,2024-10-29,0,0,0,0,none
2256,2024-10-27,1,2,0,0,none
2257,2024-10-22,0,0,0,0,none
2258,2024-10-18,0,-1,0,0,none
2259,2024-10-18,1,1,0,0,none
2260,2024-11-07,1,1,1,0,none
2261,2024-11-10,1,3,1,0,none
2262,2024-11-05,1,2,0,0,none
2263,2024-10-31,1,1,1,0,none
2264,2024-10-27,1,1,0,0,none
2265,2024-11-06,1,4,0,0,none
2266,2024-11-08,1,1,0,0,none
2267,2024-11-01,0,-2,0,0,none
2268,2024-11-18,1,2,0,0,weather
2269,2024-10-19,0,0,0,0,none
2270,2024-10-30,1,1,1,0,none
2271,2024-10-25,1,1,1,0,weather
2272,2024-10-16,0,-2,0,0,none
2273,2024-11-01,0,0,0,0,none
2274,2024-10-30,1,2,1,0,none
2275,2024-11-17,1,1,0,0,none
2276,2024-11-04,0,-1,0,0,none
2277,2024-11-18,1,3,0,0,none
2278,2024-10-27,1,1,0,0,none
2279,2024-10-27,0,-3,0,0,none
2280,2024-11-10,1,1,0,0,none
2281,2024-11-14,1,1,0,0,none
2282,2024-10-22,0,-2,0,0,none
2283,2024-11-15,0,-1,0,0,none
2284,2024-11-03,0,0,0,0,none
2285,2024-10-31,1,2,0,0,weather
2286,2024-11-09,0,0,0,0,none
2287,2024-11-23,1,3,0,0,none
2288,2024-11-14,1,5,0,0,none
2289,2024-11-11,0,-1,0,0,none
2290,2024-11-16,0,0,0,0,none
2291,2024-11-15,1,1,0,0,weather
2292,2024-11-19,1,2,0,0,weather
2293,2024-11-09,1,2,0,0,none
2294,2024-10-23,1,2,0,0,weather
2295,2024-11-05,0,0,0,0,none
2296,2024-11-04,1,2,0,0,none
2297,2024-10-28,0,0,0,0,none
2298,2024-11-02,0,-2,0,0,none
2299,2024-11-15,1,2,0,0,none
2300,2024-11-05,0,0,0,0,none
2301,2024-11-16,1,3,0,0,none
2302,2024-11-10,0,-2,0,0,none
2303,2024-11-01,0,-3,0,0,none
2304,2024-11-18,0,0,0,0,none
2305,2024-11-12,1,3,0,0,none
2306,2024-10-29,0,-3,0,0,none
2307,2024-10-31,0,0,0,0,none
2308,2024-10-31,1,1,0,0,none
2309,2024-10-29,1,2,0,0,none
2310,2024-11-08,0,0,0,0,none
2311,2024-11-08,1,2,0,0,weather
2312,2024-11-12,1,2,0,0,none
2313,2024-10-31,1,1,0,0,weather
2314,2024-11-13,0,-1,0,0,none
2315,2024-10-30,0,-1,0,0,none
2316,2024-11-17,1,1,0,0,weather
2317,2024-11-14,0,-2,0,0,none
2318,2024-11-15,1,1,0,0,none
2319,2024-11-02,0,-2,0,0,none
2320,2024-11-08,1,2,0,0,none
2321,2024-10-27,0,0,0,0,none
2322,2024-10-30,0,-2,0,0,none
2323,2024-11-08,1,2,0,0,none
2324,2024-11-19,1,1,0,0,none
2325,2024-11-14,1,3,0,0,none
2326,2024-11-02,0,0,0,0,none
2327,2024-11-05,0,0,0,0,none
2328,2024-10-30,0,-1,0,0,none
2329,2024-11-04,1,2,0,0,none
2330,2024-11-03,1,2,0,0,weather
2331,2024-10-30,1,1,0,0,none
2332,2024-11-12,1,3,0,0,none
2333,2024-11-08,1,1,0,0,weather
2334,2024-11-09,0,0,0,0,none
2335,2024-11-12,1,2,0,0,none
2336,2024-11-17,1,1,0,0,none
2337,2024-11-16,0,0,0,0,none
2338,2024-11-08,0,-1,0,0,none
2339,2024-10-30,1,3,0,0,none
2340,2024-11-12,0,0,0,0,none
2341,2024-11-07,1,1,0,0,none
2342,2024-11-17,0,0,0,0,none
2343,2024-11-25,1,2,0,0,none
2344,2024-11-11,0,-1,0,0,none
2345,2024-11-18,1,1,0,0,weather
2346,2024-11-07,0,0,0,0,none
2347,2024-11-11,0,0,0,0,none
2348,2024-11-10,0,-1,0,0,none
2349,2024-10-28,0,-2,0,0,none
2350,2024-11-18,0,-1,0,0,none
2351,2024-11-17,1,1,0,0,none
2352,2024-11-28,1,1,0,0,none
2353,2024-11-11,0,0,0,0,none
2354,2024-11-10,1,3,0,0,none
2355,2024-11-13,1,3,0,0,none
2356,2024-11-03,0,0,0,0,none
2357,2024-11-14,1,1,0,0,none
2358,2024-11-02,1,4,0,0,none
2359,2024-10-30,1,1,0,0,none
2360,2024-11-12,1,1,0,0,none
2361,2024-11-23,0,0,0,0,none
2362,2024-11-03,0,-3,0,0,none
2363,2024-11-24,0,0,0,0,none
2364,2024-11-02,0,-1,0,0,none
2365,2024-11-01,0,-3,0,0,none
2366,2024-11-09,0,-3,0,0,none
2367,2024-11-20,0,-1,0,0,none
2368,2024-11-21,0,-1,0,0,none
2369,2024-11-16,0,-1,0,0,none
2370,2024-11-11,0,0,0,0,none
2371,2024-11-06,0,-2,0,0,none
2372,2024-11-09,0,0,0,0,none
2373,2024-11-03,1,3,0,0,weather
2374,2024-11-12,0,0,0,0,none
2375,2024-11-17,1,1,0,0,weather
2376,2024-11-02,1,1,0,0,none
2377,2024-11-20,0,-1,0,0,none
2378,2024-12-04,1,3,0,0,weather
2379,2024-10-29,0,-1,0,0,none
2380,2024-11-14,1,2,0,0,none
2381,2024-11-10,0,-2,0,0,none
2382,2024-11-26,1,1,0,0,none
2383,2024-11-20,1,1,0,0,none
2384,2024-11-23,1,2,0,0,none
2385,2024-11-28,1,2,0,0,none
2386,2024-11-21,1,2,0,0,none
2387,2024-11-03,0,-3,0,0,none
2388,2024-11-08,0,-1,0,0,none
2389,2024-11-18,0,-1,0,0,none
2390,2024-11-21,0,-1,0,0,none
2391,2024-11-08,0,0,0,0,none
2392,2024-11-26,1,3,0,0,none
2393,2024-11-19,1,1,0,0,weather
2394,2024-11-20,1,1,0,0,none
2395,2024-11-20,0,0,0,0,none
2396,2024-11-14,0,-3,0,0,none
2397,2024-11-20,1,3,0,0,weather
2398,2024-11-09,0,-1,0,0,none
2399,2024-11-06,1,1,0,0,weather
2400,2024-12-03,1,1,0,0,none
2401,2024-11-19,1,1,0,0,none
2402,2024-11-23,0,0,0,0,none
2403,2024-11-30,0,0,0,0,none
2404,2024-11-25,0,-1,0,0,none
2405,2024-11-10,0,0,0,0,none
2406,2024-12-01,1,1,0,0,weather
2407,2024-11-14,0,0,0,0,none
2408,2024-11-19,0,-1,0,0,none
2409,2024-11-25,0,0,0,0,none
2410,2024-11-20,0,0,0,0,none
2411,2024-11-29,0,-1,0,0,none
2412,2024-11-23,0,-1,0,0,none
2413,2024-11-17,0,0,0,0,none
2414,2024-11-14,1,1,0,0,none
2415,2024-11-06,1,1,0,0,none
2416,2024-11-22,1,3,0,0,none
2417,2024-11-06,1,1,0,0,none
2418,2024-11-11,0,-3,0,0,none
2419,2024-11-19,1,1,0,0,none
2420,2024-11-19,1,1,0,0,none
2421,2024-11-21,0,0,0,0,none
2422,2024-11-18,1,2,0,0,weather
2423,2024-11-12,0,0,0,0,none
2424,2024-11-06,0,-1,0,0,none
2425,2024-12-06,1,2,0,0,none
2426,2024-11-06,1,1,0,0,none
2427,2024-11-23,0,0,0,0,none
2428,2024-11-30,0,-2,0,0,none
2429,2024-11-08,0,-3,0,0,none
2430,2024-11-18,1,1,0,0,none
2431,2024-11-09,1,1,0,0,weather
2432,2024-11-19,0,0,0,0,none
2433,2024-11-23,1,1,0,0,none
2434,2024-11-12,0,0,0,0,none
2435,2024-11-20,1,2,0,0,none
2436,2024-12-04,0,-1,0,0,none
2437,2024-11-05,0,-1,0,0,none
2438,2024-11-24,1,1,0,0,none
2439,2024-11-06,0,-1,0,0,none
2440,2024-12-02,0,-1,0,0,none
2441,2024-11-14,0,-1,0,0,none
2442,2024-12-09,1,4,0,0,none
2443,2024-11-18,1,2,0,0,none
2444,2024-11-18,1,2,0,0,none
2445,2024-12-04,0,-1,0,0,none
2446,2024-11-24,1,3,0,0,none
2447,2024-11-13,0,-1,0,0,none
2448,2024-11-22,1,1,0,0,none
2449,2024-12-05,1,2,0,0,none
2450,2024-11-27,0,0,0,0,none
2451,2024-11-13,0,-1,0,0,none
2452,2024-12-02,0,-1,0,0,none
2453,2024-11-15,0,-2,0,0,none
2454,2024-11-20,0,-1,0,0,none
2455,2024-11-19,0,-1,0,0,none
2456,2024-11-27,1,1,0,0,none
2457,2024-11-28,0,-2,0,0,none
2458,2024-11-22,1,1,1,0,weather
2459,2024-11-14,1,1,0,0,weather
2460,2024-12-03,1,1,0,0,none
2461,2024-11-26,0,0,0,0,none
2462,2024-11-15,1,1,0,0,none
2463,2024-11-09,0,0,0,0,none
2464,2024-11-29,0,-2,0,0,none
2465,2024-11-24,0,0,0,0,none
2466,2024-12-03,1,2,0,0,none
2467,2024-11-20,1,1,0,0,none
2468,2024-11-20,1,1,0,0,none
2469,2024-11-21,0,0,0,0,none
2470,2024-12-01,1,2,0,0,none
2471,2024-11-10,0,-1,0,0,none
2472,2024-11-29,0,0,0,0,none
2473,2024-11-27,0,0,0,0,none
2474,2024-11-11,0,0,0,0,none
2475,2024-11-29,1,1,0,0,none
2476,2024-11-21,1,1,0,0,none
2477,2024-11-14,0,0,0,0,none
2478,2024-11-26,1,1,0,0,none
2479,2024-12-03,1,1,0,0,none
2480,2024-11-28,0,-1,0,0,none
2481,2024-12-03,0,-1,0,0,none
2482,2024-11-30,1,3,0,0,weather
2483,2024-11-18,0,0,0,0,none
2484,2024-12-03,0,-2,0,0,none
2485,2024-11-24,1,1,1,0,none
2486,2024-11-23,0,0,0,0,none
2487,2024-12-10,1,2,0,0,none
2488,2024-12-12,1,3,0,0,none
2489,2024-11-18,0,0,0,0,none
2490,2024-12-13,1,1,0,0,weather
2491,2024-12-01,1,1,0,0,none
2492,2024-11-19,0,-3,0,0,none
2493,2024-11-23,1,3,0,0,none
2494,2024-11-21,1,1,0,0,none
2495,2024-11-24,1,3,0,0,none
2496,2024-12-06,1,1,0,0,none
2497,2024-11-15,1,1,0,0,none
2498,2024-11-29,0,0,0,0,none
2499,2024-12-13,0,0,0,0,none
2500,2024-12-04,1,2,0,0,none
2501,2024-12-02,1,1,0,0,none
2502,2024-12-02,0,-2,0,0,none
2503,2024-11-21,1,3,0,0,none
2504,2024-11-26,1,2,0,0,weather
2505,2024-11-22,0,0,0,0,none
2506,2024-12-03,0,-2,0,0,none
2507,2024-11-25,1,1,0,0,weather
2508,2024-12-02,1,1,0,0,none
2509,2024-12-01,0,0,0,0,none
2510,2024-12-08,0,-3,0,0,none
2511,2024-11-22,1,2,0,0,none
2512,2024-11-27,1,2,0,0,none
2513,2024-12-15,0,0,0,0,none
2514,2024-11-29,0,0,0,0,none
2515,2024-11-30,1,2,0,0,none
2516,2024-11-24,0,-2,0,0,none
2517,2024-11-19,0,-3,0,0,none
2518,2024-12-05,1,1,0,0,none
2519,2024-12-06,1,3,0,0,none
2520,2024-12-05,0,0,0,0,none
2521,2024-12-02,1,2,0,0,none
2522,2024-12-05,0,0,0,0,none
2523,2024-11-29,0,-1,0,0,none
2524,2024-11-20,0,0,0,0,none
2525,2024-11-23,0,0,0,0,none
2526,2024-12-12,0,0,0,0,none
2527,2024-12-06,1,3,0,0,none
2528,2024-12-03,0,0,0,0,none
2529,2024-11-24,0,-1,0,0,none
2530,2024-12-12,1,3,0,0,none
2531,2024-11-25,1,1,0,0,none
2532,2024-11-21,0,-2,0,0,none
2533,2024-11-22,0,-1,0,0,none
2534,2024-11-19,0,-2,0,0,none
2535,2024-12-15,0,0,0,0,none
2536,2024-12-03,0,-2,0,0,none
2537,2024-12-03,0,-1,0,0,none
2538,2024-11-25,0,-1,0,0,none
2539,2024-12-05,1,5,0,0,weather
2540,2024-12-10,0,0,0,0,none
2541,2024-12-07,1,1,0,0,none
2542,2024-12-01,1,2,0,0,none
2543,2024-11-25,0,0,0,0,none
2544,2024-12-18,1,1,0,0,none
2545,2024-12-18,1,1,0,0,none
2546,2024-12-15,0,0,0,0,none
2547,2024-11-20,0,-1,0,0,none
2548,2024-11-18,0,0,0,0,none
2549,2024-11-18,0,-2,0,0,none
2550,2024-12-12,0,-2,0,0,none
2551,2024-12-06,1,3,0,0,none
2552,2024-12-01,0,0,0,0,none
2553,2024-12-05,1,2,0,0,none
2554,2024-11-20,1,2,0,0,none
2555,2024-12-14,1,2,0,0,weather
2556,2024-12-15,0,-1,0,0,none
2557,2024-12-20,1,1,0,0,none
2558,2024-11-30,0,0,0,0,none
2559,2024-11-23,1,1,0,0,weather
2560,2024-11-24,1,1,0,0,none
2561,2024-11-27,0,-2,0,0,none
2562,2024-11-21,1,1,0,0,weather
2563,2024-12-17,0,-1,0,0,none
2564,2024-11-18,0,-1,0,0,none
2565,2024-12-08,1,2,0,0,none
2566,2024-11-19,0,0,0,0,none
2567,2024-11-28,1,1,0,0,none
2568,2024-12-08,0,0,0,0,none
2569,2024-12-19,0,0,0,0,none
2570,2024-12-13,1,1,0,0,none
2571,2024-12-07,0,-1,0,0,none
2572,2024-11-29,1,1,0,0,none
2573,2024-12-10,1,2,0,0,weather
2574,2024-12-10,1,2,0,0,none
2575,2024-12-08,0,0,0,0,none
2576,2024-11-27,0,0,0,0,none
2577,2024-12-15,1,2,0,0,weather
2578,2024-12-05,0,-1,0,0,none
2579,2024-12-09,1,2,0,0,none
2580,2024-12-24,1,3,0,0,none
2581,2024-12-11,1,1,0,0,none
2582,2024-12-09,1,3,0,0,none
2583,2024-11-29,0,-1,0,0,none
2584,2024-12-08,1,2,0,0,none
2585,2024-11-30,0,-1,0,0,none
2586,2024-12-12,1,1,0,0,none
2587,2024-12-04,1,2,0,0,none
2588,2024-11-30,0,0,0,0,none
2589,2024-12-15,0,0,0,0,none
2590,2024-12-16,1,1,0,0,none
2591,2024-12-04,1,2,0,0,none
2592,2024-12-05,1,1,0,0,weather
2593,2024-12-05,1,1,0,0,weather
2594,2024-12-06,0,0,0,0,none
2595,2024-12-10,0,-1,0,0,none
2596,2024-11-26,1,1,0,0,none
2597,2024-12-10,1,2,0,0,none
2598,2024-11-30,1,3,0,0,weather
2599,2024-12-07,0,-1,0,0,none
2600,2024-12-20,0,-1,0,0,none
2601,2024-12-08,0,-1,0,0,none
2602,2024-12-22,1,3,0,0,weather
2603,2024-12-12,0,0,0,0,none
2604,2024-12-02,0,-1,0,0,none
2605,2024-12-12,0,-1,0,0,none
2606,2024-12-24,1,1,0,0,none
2607,2024-12-20,0,-1,0,0,none
2608,2024-12-17,1,1,0,0,weather
2609,2024-12-08,1,2,0,0,weather
2610,2024-12-17,0,0,0,0,none
2611,2024-12-11,0,-2,0,0,none
2612,2024-12-02,0,-1,0,0,none
2613,2024-12-15,0,0,0,0,none
2614,2024-12-10,1,2,0,0,none
2615,2024-12-04,1,3,0,0,none
2616,2024-12-13,1,2,0,0,none
2617,2024-12-23,0,-1,0,0,none
2618,2024-11-29,1,1,0,0,weather
2619,2024-11-30,0,-1,0,0,none
2620,2024-12-19,1,3,0,0,none
2621,2024-11-26,0,0,0,0,none
2622,2024-12-03,1,1,0,0,none
2623,2024-12-14,1,1,0,0,none
2624,2024-12-03,0,0,0,0,none
2625,2024-11-25,0,0,0,0,none
2626,2024-12-16,1,3,0,0,none
2627,2024-12-24,0,0,0,0,none
2628,2024-12-19,1,3,0,0,none
2629,2024-12-09,1,3,0,0,none
2630,2024-12-20,1,2,0,0,none
2631,2024-12-01,0,-1,0,0,none
2632,2024-12-04,1,1,0,0,none
2633,2024-12-20,1,1,0,0,weather
2634,2024-12-04,1,1,0,0,none
2635,2024-12-01,1,2,0,0,weather
2636,2024-12-18,0,-3,0,0,none
2637,2024-11-29,0,-1,0,0,none
2638,2024-12-02,1,2,0,0,none
2639,2024-12-25,1,1,0,0,none
2640,2024-12-15,0,-1,0,0,none
2641,2024-12-16,1,1,0,0,none
2642,2024-12-26,0,-1,0,0,none
2643,2024-12-09,1,1,0,0,weather
2644,2024-12-18,1,4,0,0,none
2645,2024-12-21,1,3,0,0,weather
2646,2024-12-07,0,-1,0,0,none
2647,2024-12-11,0,-1,0,0,none
2648,2024-12-02,0,-1,0,0,none
2649,2024-12-07,1,2,1,0,none
2650,2024-12-13,0,-2,0,0,none
2651,2024-12-19,1,1,0,0,weather
2652,2024-11-29,0,0,0,0,none
2653,2024-12-09,0,-3,0,0,none
2654,2024-12-23,1,3,0,0,none
2655,2024-12-09,1,5,1,0,weather
2656,2024-12-11,1,2,0,0,weather
2657,2024-12-22,0,-1,0,0,none
2658,2024-12-19,0,0,0,0,none
2659,2024-12-19,1,1,0,0,none
2660,2024-12-20,0,-1,0,0,none
2661,2024-12-18,1,3,0,0,none
2662,2024-12-21,1,3,0,0,none
2663,2024-12-14,1,1,0,0,none
2664,2024-12-18,1,1,0,0,none
2665,2024-12-28,0,0,0,0,none
2666,2024-12-19,1,1,0,0,weather
2667,2024-12-20,0,-1,0,0,none
2668,2024-12-04,0,-2,0,0,none
2669,2024-12-12,1,1,0,0,weather
2670,2024-12-22,1,1,0,0,none
2671,2024-12-08,1,1,0,0,none
2672,2024-12-24,0,-1,0,0,none
2673,2024-12-10,0,0,0,0,none
2674,2024-12-27,0,0,0,0,none
2675,2024-12-30,0,0,0,0,none
2676,2024-12-19,0,-1,0,0,none
2677,2024-12-24,1,1,0,0,none
2678,2025-01-02,0,0,0,0,none
2679,2024-12-17,0,0,0,0,none
2680,2024-12-19,1,1,0,0,none
2681,2024-12-15,1,3,1,0,weather
2682,2024-12-20,0,0,0,0,none
2683,2024-12-20,0,-2,0,0,none
2684,2025-01-02,0,0,0,0,none
2685,2024-12-24,0,-1,0,0,none
2686,2024-12-10,1,2,0,0,none
2687,2024-12-24,0,0,0,0,none
2688,2024-12-14,1,2,0,0,none
2689,2024-12-18,1,3,0,0,none
2690,2025-01-05,0,-1,0,0,none
2691,2024-12-14,0,-2,0,0,none
2692,2024-12-26,0,-1,0,0,none
2693,2024-12-10,0,-1,0,0,none
2694,2024-12-27,0,0,0,0,none
2695,2024-12-09,1,1,0,0,none
2696,2024-12-24,1,1,0,0,none
2697,2024-12-31,1,1,0,0,none
2698,2024-12-27,0,0,0,0,none
2699,2024-12-24,0,-1,0,0,none
2700,2024-12-09,0,0,0,0,none
2701,2024-12-13,1,1,0,0,weather
2702,2024-12-23,0,-2,0,0,none
2703,2024-12-16,0,0,0,0,none
2704,2024-12-11,0,-2,0,0,none
2705,2024-12-23,0,0,0,0,none
2706,2024-12-19,1,3,0,0,none
2707,2024-12-18,1,3,0,0,none
2708,2024-12-30,1,3,0,0,none
2709,2025-01-04,0,-1,0,0,none
2710,2024-12-09,0,-1,0,0,none
2711,2024-12-20,0,0,0,0,none
2712,2024-12-16,0,-2,0,0,none
2713,2025-01-11,0,-1,0,0,none
2714,2024-12-15,0,-2,0,0,none
2715,2024-12-31,1,2,0,0,none
2716,2024-12-22,0,-1,0,0,none
2717,2024-12-13,0,-2,0,0,none
2718,2024-12-29,0,0,0,0,none
2719,2024-12-16,0,-1,0,0,none
2720,2025-01-05,0,-1,0,0,none
2721,2024-12-17,1,2,0,0,weather
2722,2025-01-02,1,1,0,0,none
2723,2024-12-22,1,1,0,0,none
2724,2024-12-27,1,1,0,0,weather
2725,2024-12-16,0,0,0,0,none
2726,2025-01-09,0,-1,0,0,none
2727,2024-12-26,0,-1,0,0,none
2728,2025-01-05,1,1,0,0,none
2729,2024-12-21,0,0,0,0,none
2730,2024-12-31,0,0,0,0,none
2731,2024-12-26,0,0,0,0,none
2732,2024-12-20,0,-1,0,0,none
2733,2025-01-01,1,2,0,0,none
2734,2025-01-14,0,0,0,0,none
2735,2024-12-22,1,1,0,0,weather
2736,2025-01-11,0,0,0,0,none
2737,2025-01-08,1,1,0,0,none
2738,2024-12-13,0,-1,0,0,none
2739,2024-12-16,0,-1,0,0,none
2740,2024-12-24,0,-1,0,0,none
2741,2025-01-09,0,0,0,0,none
2742,2025-01-03,0,-1,0,0,none
2743,2025-01-15,1,1,0,0,none
2744,2025-01-14,1,4,0,0,none
2745,2025-01-03,0,0,0,0,none
2746,2025-01-04,0,-1,0,0,none
2747,2024-12-23,0,-1,0,0,none
2748,2024-12-19,0,0,0,0,none
2749,2025-01-01,0,0,0,0,none
2750,2024-12-24,0,0,0,0,none
2751,2024-12-23,1,1,0,0,none
2752,2025-01-05,0,0,0,0,none
2753,2025-01-12,1,2,0,0,none
2754,2024-12-25,0,0,0,0,none
2755,2025-01-16,1,2,0,0,none
2756,2025-01-08,1,2,0,0,none
2757,2024-12-16,0,0,0,0,none
2758,2024-12-20,0,0,0,0,none
2759,2025-01-01,1,1,0,0,none
2760,2024-12-19,0,-3,0,0,none
2761,2025-01-01,1,1,1,0,none
2762,2025-01-15,1,3,0,0,weather
2763,2024-12-21,0,0,0,0,none
2764,2025-01-15,1,1,0,0,none
2765,2025-01-12,0,0,0,0,none
2766,2025-01-03,0,-1,0,0,none
2767,2024-12-18,0,0,0,0,none
2768,2024-12-17,0,-1,0,0,none
2769,2025-01-01,0,-2,0,0,none
2770,2024-12-23,0,-2,0,0,none
2771,2025-01-13,1,1,0,0,none
2772,2025-01-11,0,-1,0,0,none
2773,2025-01-20,1,2,0,0,none
2774,2024-12-31,0,0,0,0,none
2775,2024-12-26,1,2,0,0,none
2776,2025-01-04,1,2,0,0,none
2777,2024-12-22,0,-1,0,0,none
2778,2025-01-20,1,1,0,0,none
2779,2025-01-02,0,-1,0,0,none
2780,2025-01-09,0,0,0,0,none
2781,2024-12-23,1,3,0,0,none
2782,2025-01-08,0,0,0,0,none
2783,2025-01-14,0,0,0,0,none
2784,2025-01-03,0,0,0,0,none
2785,2024-12-21,0,-2,0,0,none
