order_id,order_date,supplier_id,sku,qty,unit_price,currency,ship_mode,incoterm,payment_terms,distance_km,promised_date,urgent,order_notes
3178,2025-02-09,3,SKU00003,13,16.34,EUR,road,CIF,NET60,813,2025-02-18,0,
3179,2025-02-10,20,SKU00004,15,12.04,EUR,road,EXW,PREPAID,743,2025-02-19,0,
3180,2025-02-10,1,SKU00039,8,18.16,EUR,sea,DAP,PREPAID,319,2025-02-14,0,
3181,2025-02-10,20,SKU00012,5,29.47,USD,road,DAP,NET30,631,2025-02-21,0,
3182,2025-02-10,12,SKU00024,40,25.62,EUR,road,EXW,NET45,731,2025-03-10,0,
3183,2025-02-10,1,SKU00009,8,13.88,EUR,road,EXW,PREPAID,980,2025-02-18,0,
3184,2025-02-10,18,SKU00008,9,15.03,USD,road,EXW,PREPAID,944,2025-02-27,0,
3185,2025-02-11,13,SKU00021,40,12.72,EUR,sea,EXW,NET60,616,2025-02-17,0,
3186,2025-02-11,13,SKU00013,39,17.33,EUR,air,EXW,NET60,678,2025-02-19,0,
3187,2025-02-11,1,SKU00011,25,54.47,EUR,road,CIF,NET30,985,2025-02-14,0,
3188,2025-02-11,14,SKU00026,39,11.15,USD,rail,DAP,NET30,874,2025-03-09,0,
3189,2025-02-11,13,SKU00013,13,17.33,EUR,air,FOB,NET60,588,2025-02-19,0,
3190,2025-02-11,7,SKU00012,16,27.81,EUR,road,DAP,NET30,920,2025-02-16,0,
3191,2025-02-11,8,SKU00018,72,9.71,EUR,road,FOB,PREPAID,1120,2025-03-10,0,
3192,2025-02-11,1,SKU00001,9,11.26,EUR,road,CIF,NET60,646,2025-02-19,0,
3193,2025-02-11,11,SKU00036,13,7.67,EUR,road,CIF,NET30,437,2025-02-27,0,
3194,2025-02-11,19,SKU00030,26,19.46,USD,sea,EXW,PREPAID,799,2025-03-02,1,urgent
3195,2025-02-11,15,SKU00008,11,13.4,EUR,sea,EXW,NET45,781,2025-03-11,0,
3196,2025-02-12,18,SKU00006,35,25.29,EUR,road,FOB,NET60,389,2025-03-08,0,
3197,2025-02-12,7,SKU00038,13,12.83,EUR,air,EXW,NET45,852,2025-02-19,1,urgent
3198,2025-02-13,2,SKU00014,19,23.07,EUR,road,CIF,PREPAID,854,2025-03-02,0,
3199,2025-02-13,3,SKU00006,7,24.2,EUR,road,FOB,NET60,935,2025-02-25,1,urgent
3200,2025-02-13,11,SKU00009,29,12.59,EUR,sea,CIF,NET30,671,2025-03-02,1,urgent
3201,2025-02-13,3,SKU00025,5,29.6,USD,sea,CIF,NET45,549,2025-02-22,0,
3202,2025-02-13,7,SKU00009,14,15.18,USD,air,CIF,PREPAID,525,2025-02-23,0,
3203,2025-02-13,3,SKU00013,32,15.11,EUR,road,CIF,NET45,994,2025-02-24,0,
3204,2025-02-13,7,SKU00012,8,29.13,EUR,sea,CIF,NET60,691,2025-02-25,0,
3205,2025-02-13,3,SKU00029,13,31.49,EUR,sea,CIF,NET30,813,2025-02-18,0,
3206,2025-02-14,15,SKU00032,76,13.71,EUR,sea,CIF,NET60,666,2025-03-14,0,
3207,2025-02-14,5,SKU00023,42,7.53,EUR,road,DAP,NET45,303,2025-03-04,0,
3208,2025-02-14,10,SKU00038,12,13.21,EUR,road,DAP,NET45,981,2025-02-20,0,
3209,2025-02-14,19,SKU00035,25,12.44,USD,road,FOB,PREPAID,873,2025-03-04,0,
3210,2025-02-14,7,SKU00019,45,23.6,USD,air,FOB,NET60,622,2025-02-18,0,
3211,2025-02-14,2,SKU00006,4,25.74,EUR,sea,FOB,NET60,585,2025-03-06,0,
3212,2025-02-14,8,SKU00030,19,16.04,EUR,road,CIF,NET30,852,2025-03-12,0,
3213,2025-02-15,14,SKU00008,14,14.04,EUR,air,FOB,PREPAID,666,2025-03-20,0,
3214,2025-02-15,18,SKU00009,8,13.91,EUR,road,DAP,NET60,780,2025-03-06,0,
3215,2025-02-15,10,SKU00037,41,14.46,EUR,air,DAP,NET30,958,2025-02-18,1,urgent
3216,2025-02-15,19,SKU00021,28,14.13,EUR,road,EXW,NET60,625,2025-03-11,0,
3217,2025-02-15,18,SKU00001,14,11.21,EUR,road,FOB,PREPAID,703,2025-03-07,0,
3218,2025-02-15,9,SKU00022,36,10.78,EUR,air,CIF,NET30,1043,2025-03-02,0,
3219,2025-02-15,6,SKU00012,10,26.25,EUR,road,CIF,NET60,853,2025-03-11,0,
3220,2025-02-15,3,SKU00030,40,17.29,EUR,sea,FOB,NET30,786,2025-02-24,0,
3221,2025-02-15,16,SKU00040,13,24.18,EUR,road,DAP,PREPAID,50,2025-03-01,0,
3222,2025-02-15,14,SKU00026,7,11.15,USD,rail,DAP,NET45,540,2025-03-14,1,urgent
3223,2025-02-15,6,SKU00024,15,27.08,EUR,road,CIF,PREPAID,517,2025-03-11,0,
3224,2025-02-15,19,SKU00020,63,24.35,EUR,sea,EXW,NET45,647,2025-03-10,0,
3225,2025-02-15,20,SKU00033,7,7.77,EUR,air,EXW,PREPAID,777,2025-02-22,0,
3226,2025-02-15,16,SKU00028,10,14.34,EUR,road,CIF,PREPAID,1022,2025-02-28,0,
3227,2025-02-16,4,SKU00038,25,12.21,EUR,air,EXW,NET45,844,2025-03-05,0,
3228,2025-02-16,7,SKU00020,7,24.77,EUR,air,FOB,NET45,492,2025-02-26,0,
3229,2025-02-16,20,SKU00022,48,11.81,EUR,rail,EXW,NET30,642,2025-02-27,0,
3230,2025-02-16,10,SKU00010,20,19.0,EUR,road,CIF,PREPAID,489,2025-02-19,1,urgent
3231,2025-02-17,10,SKU00026,7,9.0,EUR,sea,FOB,PREPAID,1040,2025-02-20,0,
3232,2025-02-17,6,SKU00001,6,10.98,EUR,sea,FOB,NET45,283,2025-03-18,0,
3233,2025-02-17,4,SKU00012,23,26.7,EUR,sea,CIF,NET60,561,2025-03-15,1,urgent
3234,2025-02-17,11,SKU00012,5,27.64,EUR,rail,FOB,NET45,547,2025-03-10,0,
3235,2025-02-17,14,SKU00028,27,15.23,EUR,road,EXW,NET45,680,2025-03-16,0,
3236,2025-02-17,7,SKU00010,41,17.66,EUR,road,CIF,NET30,544,2025-03-06,0,
3237,2025-02-17,3,SKU00031,8,13.97,USD,road,FOB,NET60,964,2025-02-22,0,
3238,2025-02-17,15,SKU00031,21,11.35,EUR,air,DAP,NET45,646,2025-03-15,0,
3239,2025-02-17,13,SKU00031,16,12.14,EUR,road,DAP,PREPAID,979,2025-02-26,0,
3240,2025-02-17,2,SKU00016,18,6.66,EUR,sea,EXW,PREPAID,485,2025-03-10,0,
3241,2025-02-17,20,SKU00009,13,13.45,EUR,road,CIF,NET45,629,2025-03-01,1,urgent
3242,2025-02-17,7,SKU00021,23,13.52,EUR,road,CIF,PREPAID,732,2025-03-04,0,
3243,2025-02-18,20,SKU00035,3,11.98,EUR,road,EXW,NET60,372,2025-03-02,0,
3244,2025-02-18,13,SKU00032,6,14.29,EUR,road,EXW,NET45,842,2025-02-26,0,
3245,2025-02-18,16,SKU00016,9,6.95,EUR,road,CIF,NET60,692,2025-03-02,1,urgent
3246,2025-02-18,11,SKU00033,22,7.34,EUR,sea,EXW,PREPAID,419,2025-03-11,1,urgent
3247,2025-02-18,7,SKU00015,35,8.26,EUR,road,FOB,PREPAID,589,2025-03-03,0,
3248,2025-02-18,16,SKU00013,95,18.01,EUR,road,EXW,NET45,747,2025-03-03,0,
3249,2025-02-18,10,SKU00028,14,14.25,EUR,road,EXW,NET60,347,2025-02-25,0,
3250,2025-02-19,5,SKU00025,21,26.87,EUR,sea,FOB,PREPAID,867,2025-03-11,0,
3251,2025-02-19,13,SKU00019,15,18.63,EUR,road,CIF,PREPAID,621,2025-02-27,0,
3252,2025-02-19,7,SKU00031,17,14.19,USD,sea,EXW,NET60,693,2025-02-28,0,
3253,2025-02-19,17,SKU00012,5,28.23,EUR,rail,FOB,PREPAID,797,2025-02-26,0,
3254,2025-02-19,3,SKU00030,7,17.29,EUR,road,EXW,NET60,796,2025-02-27,1,urgent
3255,2025-02-19,18,SKU00026,22,9.54,EUR,road,EXW,NET45,713,2025-03-11,0,
3256,2025-02-19,8,SKU00021,58,12.3,EUR,road,FOB,PREPAID,837,2025-03-16,1,urgent
3257,2025-02-19,14,SKU00030,17,16.73,EUR,road,EXW,PREPAID,1060,2025-03-19,0,
3258,2025-02-19,13,SKU00026,27,8.7,EUR,sea,DAP,NET30,547,2025-03-06,0,
3259,2025-02-19,11,SKU00020,40,21.1,EUR,air,DAP,NET60,787,2025-03-07,0,
3260,2025-02-20,6,SKU00008,11,15.61,USD,sea,DAP,NET60,230,2025-03-22,0,
3261,2025-02-20,2,SKU00022,7,10.97,EUR,sea,CIF,NET30,625,2025-03-06,0,
3262,2025-02-20,16,SKU00028,4,15.33,EUR,road,DAP,NET30,619,2025-03-08,0,
3263,2025-02-20,7,SKU00010,15,17.89,EUR,road,EXW,NET60,425,2025-03-02,1,urgent
3264,2025-02-20,18,SKU00038,3,11.22,EUR,air,CIF,NET45,510,2025-03-10,0,
3265,2025-02-20,17,SKU00033,58,7.02,EUR,road,DAP,PREPAID,1069,2025-02-23,0,
3266,2025-02-20,7,SKU00004,23,10.98,EUR,road,DAP,NET60,645,2025-03-02,0,
3267,2025-02-20,1,SKU00003,47,17.25,EUR,road,EXW,PREPAID,1136,2025-02-28,0,
3268,2025-02-20,16,SKU00030,14,16.02,EUR,road,CIF,NET30,873,2025-03-09,0,
3269,2025-02-20,12,SKU00039,16,17.66,EUR,sea,CIF,NET60,364,2025-03-11,0,
3270,2025-02-21,15,SKU00028,2,15.25,EUR,sea,CIF,NET60,468,2025-03-14,0,
3271,2025-02-21,14,SKU00035,21,11.45,EUR,sea,CIF,NET45,526,2025-03-23,0,
3272,2025-02-21,1,SKU00019,12,21.1,EUR,road,CIF,PREPAID,918,2025-03-01,0,
3273,2025-02-21,6,SKU00029,6,33.18,EUR,road,CIF,NET60,533,2025-03-21,0,
3274,2025-02-21,18,SKU00003,42,17.02,EUR,road,EXW,NET60,481,2025-03-15,1,urgent
3275,2025-02-21,18,SKU00003,67,16.08,EUR,road,DAP,NET45,841,2025-03-16,0,
3276,2025-02-21,2,SKU00012,26,25.37,EUR,sea,EXW,NET30,1132,2025-03-12,0,
3277,2025-02-21,2,SKU00009,3,14.5,EUR,road,FOB,PREPAID,144,2025-03-13,0,
3278,2025-02-22,1,SKU00028,5,13.59,EUR,air,CIF,NET60,688,2025-02-25,0,
3279,2025-02-22,13,SKU00030,71,17.79,EUR,sea,FOB,PREPAID,786,2025-03-07,0,
3280,2025-02-22,14,SKU00003,8,15.67,EUR,road,EXW,NET60,567,2025-03-24,0,
3281,2025-02-22,2,SKU00003,15,15.38,EUR,rail,FOB,NET30,68,2025-03-14,1,urgent
3282,2025-02-22,10,SKU00025,8,27.23,EUR,sea,EXW,NET60,874,2025-02-25,0,
3283,2025-02-22,13,SKU00020,18,22.24,EUR,sea,DAP,PREPAID,786,2025-02-26,1,urgent
3284,2025-02-22,19,SKU00002,8,20.9,EUR,road,FOB,NET60,380,2025-03-14,0,
3285,2025-02-22,18,SKU00028,12,13.7,EUR,rail,EXW,NET45,1021,2025-03-14,0,
3286,2025-02-22,15,SKU00037,19,13.21,EUR,road,CIF,NET60,557,2025-03-22,0,
3287,2025-02-23,4,SKU00040,13,26.53,EUR,road,FOB,NET30,619,2025-03-09,0,
3288,2025-02-23,5,SKU00024,8,25.85,EUR,road,DAP,NET45,763,2025-03-12,0,
3289,2025-02-23,13,SKU00028,34,14.5,EUR,road,CIF,NET45,669,2025-03-08,0,
3290,2025-02-23,4,SKU00033,19,6.69,EUR,air,EXW,PREPAID,886,2025-03-09,0,
3291,2025-02-23,5,SKU00012,10,29.22,EUR,sea,CIF,NET60,538,2025-03-08,0,
3292,2025-02-23,16,SKU00001,18,10.97,EUR,road,DAP,NET45,875,2025-03-07,0,
3293,2025-02-23,10,SKU00002,13,18.48,EUR,road,DAP,NET45,276,2025-02-25,0,
3294,2025-02-23,12,SKU00018,37,9.5,EUR,road,CIF,PREPAID,706,2025-03-15,0,
3295,2025-02-23,1,SKU00039,23,20.61,EUR,road,CIF,NET30,779,2025-03-01,0,
3296,2025-02-23,10,SKU00015,10,9.52,EUR,sea,FOB,NET30,730,2025-03-01,0,
3297,2025-02-23,20,SKU00021,22,13.98,EUR,road,FOB,NET30,542,2025-03-05,0,
3298,2025-02-23,18,SKU00039,28,19.71,EUR,road,DAP,PREPAID,453,2025-03-15,0,
3299,2025-02-24,18,SKU00039,39,17.81,EUR,air,CIF,PREPAID,486,2025-03-19,0,
3300,2025-02-24,4,SKU00031,14,12.97,EUR,air,EXW,NET60,825,2025-03-17,0,
3301,2025-02-24,6,SKU00022,27,10.65,EUR,sea,CIF,NET60,849,2025-03-26,0,
3302,2025-02-24,16,SKU00029,20,31.66,EUR,sea,FOB,PREPAID,945,2025-03-05,0,
3303,2025-02-24,4,SKU00014,9,23.04,EUR,sea,FOB,PREPAID,828,2025-03-16,1,urgent
3304,2025-02-24,5,SKU00026,45,9.69,EUR,air,EXW,NET30,596,2025-03-14,0,
3305,2025-02-25,15,SKU00036,75,7.65,EUR,sea,CIF,NET30,1013,2025-03-25,0,
3306,2025-02-25,14,SKU00014,19,22.65,EUR,road,CIF,NET60,658,2025-03-27,0,
3307,2025-02-25,1,SKU00019,18,21.1,EUR,rail,CIF,PREPAID,851,2025-03-04,0,
3308,2025-02-25,20,SKU00002,15,21.33,USD,road,FOB,NET45,525,2025-03-11,0,
3309,2025-02-25,8,SKU00037,36,26.12,EUR,road,DAP,PREPAID,542,2025-03-20,0,
3310,2025-02-25,8,SKU00019,18,21.02,EUR,road,DAP,NET45,661,2025-03-21,0,
3311,2025-02-25,1,SKU00035,4,11.83,EUR,sea,FOB,PREPAID,948,2025-03-08,0,
3312,2025-02-25,3,SKU00039,20,19.92,EUR,air,EXW,NET30,641,2025-03-08,0,
3313,2025-02-25,7,SKU00026,39,9.69,EUR,sea,FOB,NET45,701,2025-03-06,0,
3314,2025-02-25,7,SKU00008,4,14.59,EUR,road,CIF,NET45,847,2025-03-10,0,
3315,2025-02-25,9,SKU00026,18,9.84,EUR,road,DAP,NET60,474,2025-03-14,0,
3316,2025-02-25,5,SKU00027,13,9.45,EUR,road,CIF,NET60,588,2025-03-14,0,
3317,2025-02-25,17,SKU00007,30,9.03,EUR,rail,CIF,PREPAID,801,2025-02-27,0,
3318,2025-02-25,14,SKU00026,18,11.15,USD,road,DAP,PREPAID,575,2025-03-26,0,
3319,2025-02-26,6,SKU00029,27,31.84,EUR,road,FOB,NET45,541,2025-03-28,1,urgent
3320,2025-02-26,7,SKU00026,37,9.55,EUR,sea,CIF,NET30,348,2025-03-11,0,
3321,2025-02-26,13,SKU00035,8,10.48,EUR,sea,CIF,PREPAID,747,2025-03-04,0,
3322,2025-02-26,9,SKU00012,18,27.55,EUR,road,EXW,PREPAID,642,2025-03-12,0,
3323,2025-02-26,20,SKU00038,12,11.24,EUR,road,DAP,PREPAID,773,2025-03-14,0,
3324,2025-02-26,12,SKU00027,16,8.77,EUR,road,FOB,NET30,1009,2025-03-21,0,
3325,2025-02-26,9,SKU00009,13,12.59,EUR,road,EXW,PREPAID,900,2025-03-09,1,urgent
3326,2025-02-26,7,SKU00002,36,21.0,EUR,road,CIF,NET45,775,2025-03-07,0,
3327,2025-02-26,2,SKU00037,50,13.8,EUR,sea,DAP,NET30,907,2025-03-19,0,
3328,2025-02-27,8,SKU00024,7,25.71,EUR,road,EXW,PREPAID,965,2025-03-30,0,
3329,2025-02-27,9,SKU00036,8,7.43,EUR,road,FOB,NET45,823,2025-03-17,0,
3330,2025-02-27,17,SKU00030,26,17.96,EUR,road,CIF,NET45,821,2025-03-10,0,
3331,2025-02-27,5,SKU00031,18,12.1,EUR,sea,FOB,NET60,884,2025-03-21,0,
3332,2025-02-28,6,SKU00009,4,14.01,EUR,road,CIF,NET30,794,2025-03-31,0,
3333,2025-02-28,16,SKU00014,25,50.02,USD,air,DAP,PREPAID,647,2025-03-16,0,
3334,2025-02-28,16,SKU00039,26,17.71,EUR,road,DAP,NET45,960,2025-03-17,0,
3335,2025-02-28,17,SKU00012,27,28.23,EUR,sea,DAP,NET30,561,2025-03-06,0,
3336,2025-02-28,4,SKU00011,6,55.89,EUR,sea,FOB,PREPAID,485,2025-03-18,0,
3337,2025-02-28,10,SKU00005,5,11.73,EUR,road,EXW,NET30,788,2025-03-03,0,
3338,2025-02-28,2,SKU00034,15,24.73,EUR,road,DAP,PREPAID,683,2025-03-22,0,
3339,2025-02-28,13,SKU00027,117,9.18,EUR,sea,CIF,NET30,596,2025-03-10,0,
3340,2025-02-28,9,SKU00029,9,36.22,USD,road,DAP,NET30,730,2025-03-10,0,
3341,2025-02-28,17,SKU00026,17,9.4,EUR,road,EXW,NET60,538,2025-03-07,0,
3342,2025-02-28,17,SKU00033,12,7.11,EUR,road,DAP,PREPAID,541,2025-03-07,1,urgent
3343,2025-02-28,19,SKU00008,17,13.99,EUR,road,EXW,NET45,636,2025-03-18,0,
3344,2025-02-28,17,SKU00038,12,12.27,EUR,road,EXW,NET45,675,2025-03-02,0,
3345,2025-03-01,20,SKU00027,5,9.35,EUR,road,CIF,NET45,954,2025-03-07,0,
3346,2025-03-01,7,SKU00016,14,6.69,EUR,sea,DAP,NET45,702,2025-03-08,0,
3347,2025-03-01,18,SKU00017,64,8.16,EUR,road,EXW,NET60,868,2025-03-26,0,
3348,2025-03-01,11,SKU00030,9,16.02,EUR,road,DAP,NET45,744,2025-03-21,0,
3349,2025-03-01,16,SKU00017,16,8.05,USD,road,CIF,NET60,829,2025-03-13,0,
3350,2025-03-01,11,SKU00022,3,11.7,EUR,road,DAP,NET60,891,2025-03-24,0,
3351,2025-03-02,2,SKU00039,25,18.25,EUR,sea,EXW,NET45,555,2025-03-25,0,
3352,2025-03-02,9,SKU00010,27,19.69,EUR,sea,CIF,NET30,822,2025-03-16,0,
3353,2025-03-02,12,SKU00015,23,9.58,EUR,road,CIF,NET60,533,2025-03-30,1,urgent
3354,2025-03-02,18,SKU00019,10,21.18,EUR,sea,CIF,NET45,717,2025-03-21,1,urgent
3355,2025-03-03,8,SKU00031,11,13.18,EUR,sea,DAP,NET60,1009,2025-03-28,0,
3356,2025-03-03,18,SKU00009,120,13.91,EUR,road,FOB,NET60,691,2025-03-22,0,
3357,2025-03-03,16,SKU00017,46,8.05,USD,road,FOB,NET30,539,2025-03-18,0,
3358,2025-03-03,13,SKU00038,7,12.26,EUR,road,CIF,NET45,793,2025-03-12,0,
3359,2025-03-03,3,SKU00038,2,11.02,EUR,road,EXW,NET60,900,2025-03-11,0,
3360,2025-03-03,8,SKU00024,4,24.27,EUR,air,DAP,PREPAID,1008,2025-04-02,0,
3361,2025-03-03,14,SKU00040,19,26.19,EUR,road,FOB,NET60,856,2025-04-01,0,
3362,2025-03-03,11,SKU00010,36,18.18,EUR,road,CIF,NET60,1056,2025-03-26,0,
3363,2025-03-04,13,SKU00025,9,27.34,EUR,sea,DAP,NET45,850,2025-03-14,0,
3364,2025-03-04,7,SKU00012,21,29.44,EUR,road,DAP,PREPAID,799,2025-03-18,0,
3365,2025-03-04,9,SKU00001,18,11.13,EUR,road,EXW,NET60,809,2025-03-16,0,
3366,2025-03-04,7,SKU00015,9,9.28,EUR,road,CIF,NET45,568,2025-03-13,0,
3367,2025-03-04,13,SKU00015,12,9.89,USD,air,FOB,NET60,407,2025-03-11,0,
3368,2025-03-04,19,SKU00013,16,17.98,EUR,sea,CIF,PREPAID,893,2025-03-26,0,
3369,2025-03-04,15,SKU00037,119,12.9,EUR,sea,EXW,NET45,771,2025-04-02,0,
3370,2025-03-05,9,SKU00013,46,17.55,EUR,air,CIF,NET30,514,2025-03-15,0,
3371,2025-03-05,1,SKU00007,9,8.17,EUR,air,CIF,NET30,649,2025-03-11,0,
3372,2025-03-05,12,SKU00018,50,9.99,EUR,road,EXW,NET30,612,2025-03-29,0,
3373,2025-03-05,13,SKU00029,10,33.18,EUR,rail,FOB,NET45,757,2025-03-16,0,
3374,2025-03-06,2,SKU00012,41,25.76,EUR,road,FOB,NET45,583,2025-03-28,1,urgent
3375,2025-03-06,12,SKU00030,14,9.99,USD,road,FOB,NET30,370,2025-03-27,0,
3376,2025-03-06,15,SKU00036,11,7.64,EUR,road,CIF,NET30,671,2025-04-01,0,
3377,2025-03-06,7,SKU00013,30,18.22,EUR,air,EXW,NET45,455,2025-03-14,1,urgent
3378,2025-03-06,1,SKU00034,29,26.23,EUR,road,CIF,NET30,667,2025-03-11,0,
3379,2025-03-06,20,SKU00014,36,24.78,EUR,air,FOB,NET45,833,2025-03-18,0,
3380,2025-03-06,10,SKU00038,31,12.19,EUR,air,DAP,PREPAID,376,2025-03-09,0,
3381,2025-03-06,14,SKU00007,19,9.88,USD,road,EXW,NET60,605,2025-04-06,1,urgent
3382,2025-03-07,17,SKU00013,7,15.89,EUR,sea,DAP,NET30,541,2025-03-09,0,
3383,2025-03-07,6,SKU00029,29,32.53,EUR,road,EXW,PREPAID,831,2025-04-10,0,
3384,2025-03-07,8,SKU00013,25,15.5,EUR,road,EXW,NET45,895,2025-04-09,0,
3385,2025-03-07,4,SKU00039,6,19.43,EUR,air,DAP,NET60,660,2025-03-29,0,
3386,2025-03-07,11,SKU00038,7,13.77,USD,sea,DAP,NET30,792,2025-03-28,0,
3387,2025-03-07,7,SKU00013,23,15.94,EUR,road,DAP,NET30,599,2025-03-12,1,urgent
3388,2025-03-07,7,SKU00017,30,7.8,EUR,road,DAP,NET60,759,2025-03-19,0,
3389,2025-03-07,15,SKU00012,23,26.71,EUR,air,CIF,PREPAID,958,2025-04-07,0,
3390,2025-03-07,9,SKU00020,6,23.19,EUR,rail,CIF,NET45,590,2025-03-22,0,
3391,2025-03-08,8,SKU00018,88,9.71,EUR,road,CIF,PREPAID,415,2025-04-01,0,
3392,2025-03-08,4,SKU00012,21,26.7,EUR,road,DAP,NET30,886,2025-03-23,0,
3393,2025-03-08,8,SKU00033,324,7.11,EUR,sea,DAP,PREPAID,869,2025-04-09,1,urgent
3394,2025-03-08,8,SKU00012,12,26.59,EUR,road,EXW,PREPAID,819,2025-04-05,0,
3395,2025-03-08,13,SKU00020,35,25.18,EUR,air,EXW,PREPAID,1027,2025-03-21,1,urgent
3396,2025-03-08,7,SKU00022,11,11.06,EUR,road,FOB,NET45,799,2025-03-19,0,
3397,2025-03-08,3,SKU00007,78,9.36,EUR,road,FOB,NET45,473,2025-03-12,0,
3398,2025-03-08,5,SKU00033,22,7.78,EUR,rail,CIF,NET60,581,2025-03-26,0,
3399,2025-03-08,17,SKU00007,17,9.03,EUR,sea,CIF,NET45,821,2025-03-10,0,
3400,2025-03-08,8,SKU00021,9,12.84,EUR,road,FOB,NET45,803,2025-04-08,0,
3401,2025-03-08,16,SKU00026,12,10.43,EUR,air,FOB,NET45,1207,2025-03-21,0,
3402,2025-03-08,19,SKU00040,11,24.45,EUR,road,FOB,NET60,532,2025-03-29,0,
3403,2025-03-09,7,SKU00034,59,24.57,EUR,rail,DAP,PREPAID,650,2025-03-24,0,
3404,2025-03-09,13,SKU00015,37,9.89,USD,air,CIF,PREPAID,690,2025-03-22,0,
3405,2025-03-09,16,SKU00024,9,23.43,EUR,air,FOB,NET60,625,2025-03-18,0,
3406,2025-03-09,20,SKU00022,48,11.81,EUR,sea,CIF,NET60,655,2025-03-21,0,
3407,2025-03-09,17,SKU00020,52,23.58,EUR,rail,DAP,PREPAID,584,2025-03-16,0,
3408,2025-03-09,1,SKU00001,19,9.88,EUR,road,DAP,NET30,469,2025-03-11,0,
3409,2025-03-10,1,SKU00027,36,9.36,EUR,road,CIF,NET45,746,2025-03-12,0,
3410,2025-03-10,17,SKU00030,38,17.96,EUR,road,CIF,NET30,884,2025-03-15,1,urgent
3411,2025-03-10,9,SKU00014,7,25.07,EUR,road,CIF,NET60,996,2025-03-25,0,
3412,2025-03-10,7,SKU00024,25,25.17,EUR,rail,EXW,NET60,894,2025-03-26,0,
3413,2025-03-10,12,SKU00025,2,29.01,EUR,air,CIF,NET45,420,2025-04-05,0,
3414,2025-03-10,11,SKU00014,12,21.62,EUR,road,DAP,NET60,937,2025-03-31,0,
3415,2025-03-10,10,SKU00007,11,8.76,EUR,sea,EXW,NET45,760,2025-03-15,0,
3416,2025-03-10,17,SKU00011,28,65.63,USD,road,CIF,PREPAID,420,2025-03-16,0,
3417,2025-03-10,9,SKU00003,14,14.84,EUR,rail,DAP,PREPAID,819,2025-03-22,0,
3418,2025-03-10,14,SKU00016,6,6.5,EUR,road,CIF,PREPAID,682,2025-04-14,0,
3419,2025-03-11,12,SKU00004,14,11.16,EUR,air,EXW,NET30,809,2025-03-30,0,
3420,2025-03-11,5,SKU00022,29,10.84,EUR,air,CIF,NET60,720,2025-03-31,0,
3421,2025-03-11,10,SKU00019,3,19.72,EUR,sea,EXW,PREPAID,841,2025-03-18,0,
3422,2025-03-11,16,SKU00005,24,10.02,EUR,road,CIF,PREPAID,939,2025-03-25,0,
3423,2025-03-11,8,SKU00010,15,18.54,EUR,road,FOB,NET60,343,2025-04-09,0,
3424,2025-03-11,10,SKU00036,74,7.73,USD,rail,EXW,PREPAID,616,2025-03-13,0,
3425,2025-03-11,8,SKU00021,2,12.33,EUR,sea,CIF,NET60,597,2025-04-04,0,
3426,2025-03-11,14,SKU00002,86,20.75,EUR,road,FOB,NET30,828,2025-04-09,0,
3427,2025-03-11,12,SKU00021,34,12.36,EUR,road,CIF,PREPAID,527,2025-04-08,0,
3428,2025-03-11,17,SKU00014,13,21.2,EUR,road,FOB,NET60,846,2025-03-13,0,
3429,2025-03-11,17,SKU00030,5,17.96,EUR,road,FOB,PREPAID,921,2025-03-13,0,
3430,2025-03-12,5,SKU00022,16,10.84,EUR,sea,FOB,NET60,703,2025-03-21,0,
3431,2025-03-12,11,SKU00039,6,19.94,EUR,rail,EXW,NET45,639,2025-03-25,0,
3432,2025-03-12,2,SKU00008,6,13.96,EUR,road,DAP,PREPAID,746,2025-04-03,0,
3433,2025-03-12,1,SKU00026,47,8.62,EUR,road,DAP,NET30,50,2025-03-14,0,
3434,2025-03-12,1,SKU00034,8,25.05,EUR,road,EXW,NET60,1131,2025-03-20,1,urgent
3435,2025-03-12,9,SKU00002,19,21.46,EUR,road,DAP,NET30,873,2025-03-30,0,
3436,2025-03-12,7,SKU00035,55,12.19,EUR,road,DAP,NET60,287,2025-03-23,1,urgent
3437,2025-03-12,9,SKU00005,7,10.53,EUR,air,EXW,NET30,785,2025-03-26,0,
3438,2025-03-12,12,SKU00036,11,7.74,EUR,road,EXW,NET45,831,2025-04-08,0,
3439,2025-03-12,20,SKU00033,9,7.03,EUR,sea,EXW,PREPAID,792,2025-03-17,0,
3440,2025-03-12,8,SKU00040,32,27.49,EUR,sea,FOB,NET30,917,2025-04-13,0,
3441,2025-03-12,18,SKU00028,31,15.04,EUR,sea,CIF,PREPAID,680,2025-03-29,0,
3442,2025-03-13,11,SKU00029,37,28.71,EUR,road,FOB,NET60,698,2025-04-07,0,
3443,2025-03-13,8,SKU00005,114,11.14,EUR,road,FOB,NET60,602,2025-04-05,0,
3444,2025-03-13,6,SKU00034,10,28.32,USD,air,DAP,NET30,519,2025-04-15,1,urgent
3445,2025-03-13,17,SKU00037,24,14.35,EUR,rail,CIF,NET30,775,2025-03-20,0,
3446,2025-03-13,4,SKU00002,10,20.89,EUR,road,EXW,NET45,581,2025-03-28,0,
3447,2025-03-13,10,SKU00021,7,14.59,EUR,road,DAP,NET45,426,2025-03-17,0,
3448,2025-03-13,11,SKU00017,11,8.21,EUR,road,FOB,NET60,288,2025-04-04,1,urgent
3449,2025-03-14,16,SKU00013,23,18.01,EUR,road,CIF,NET45,834,2025-03-26,1,urgent
